Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
795,2010-12-29,32.18254470825195,32.45157139824356,32.11528575517108,32.300243314977536,10314957
796,2010-12-30,32.48520278930664,32.804673712936996,31.829446202784734,32.182546604937485,31947999
797,2010-12-31,33.05689239501953,33.12414908050438,32.53564909149098,32.58609331604218,12208677
798,2011-01-03,33.05689239501953,33.2082205075063,32.90556428253277,33.10733661957073,5686478
799,2011-01-04,33.09052658081055,33.258669458710486,32.87193947119037,33.10734132471729,9878712
800,2011-01-05,32.989646911621094,33.24186127826968,32.855133494975526,33.09053311439737,6557909
801,2011-01-06,33.29228210449219,33.54449859161087,32.88873983015124,33.02325544198671,16916733
802,2011-01-07,32.90555953979492,33.594945597964845,32.670160034234804,33.292287136030616,15775814
803,2011-01-10,32.333885192871094,33.15778487828094,32.266628494577525,32.88875580452283,11747099
804,2011-01-11,32.300254821777344,32.95601160326208,32.01441329168594,32.552469143931766,8402847
805,2011-01-12,32.70378875732422,32.77104771683565,32.11528882568149,32.51883346041734,5356220
806,2011-01-13,32.53564453125,32.771046318327855,32.43476065745446,32.6869749031095,5840003
807,2011-01-14,32.82149124145508,33.34273451935024,32.36750464573726,32.45157606860476,13619178
808,2011-01-17,32.8719367980957,32.956008230209115,32.16573813669316,32.45157963752863,10222664
809,2011-01-18,33.17458724975586,33.25865866141236,32.68697351826473,32.68697351826473,8525103
810,2011-01-19,32.92237854003906,33.292291445059135,32.7542356885072,32.9055637987692,8181638
811,2011-01-20,33.258663177490234,33.29229037836915,32.61971899379099,32.61971899379099,8113388
812,2011-01-21,33.241844177246094,33.29228611239265,32.9223732666242,33.04007187549384,7263505
813,2011-01-24,33.14096450805664,33.37636405241821,32.92237970556021,33.006451134302445,10580288
814,2011-01-25,33.09052658081055,33.443627080517174,32.972825654047085,33.292296665940235,5774233
815,2011-01-27,33.225032806396484,33.46043232857914,31.32501960807113,33.05688996475413,21308494
816,2011-01-28,32.4683952331543,33.22503814205533,32.01441085616384,33.1241519647518,12161301
817,2011-01-31,32.4683952331543,33.09052475937304,32.01441085616384,32.232995673168475,10372393
818,2011-02-01,32.16572952270508,32.821486061461286,32.115285308595865,32.61971376619032,5685819
819,2011-02-02,32.13210678100586,32.451577748321746,31.72856438647088,32.300249635444054,9759510
820,2011-02-03,33.17458724975586,33.27547339986027,31.963958009668982,32.11528609453409,8272335
821,2011-02-04,32.720603942871094,33.69583378265488,32.67016200313366,33.10733384299652,13585721
822,2011-02-07,32.88874053955078,33.12414001461193,32.45156878267562,32.73741246848167,10075695
823,2011-02-08,32.18254470825195,33.29228550592477,32.098473297483835,33.29228550592477,6969251
824,2011-02-09,32.24980926513672,32.6869811641267,31.8630793127064,32.619722194602446,15914271
825,2011-02-10,32.0816650390625,32.70379223605395,31.96396412798073,32.16573646681135,15041071
826,2011-02-11,32.5887451171875,32.96060692160976,32.369006408002846,32.62254948526295,16032113
827,2011-02-14,33.31557846069336,33.5522182841325,32.47043459655396,32.639463369381836,9448315
828,2011-02-15,33.38318634033203,33.55221509710435,33.06203216098446,33.298671961945864,6653191
829,2011-02-16,33.33247756958008,33.40008861161753,33.19725548550517,33.281769861201774,3070813
830,2011-02-17,33.33247756958008,33.450798612594994,33.214156526565155,33.33247756958008,2410838
831,2011-02-18,33.16345977783203,33.46771071384703,32.85920884181702,33.332488585084796,7982842
832,2011-02-21,33.45079040527344,33.46769144218667,32.808479932013846,32.808479932013846,9078739
833,2011-02-22,33.28176498413086,33.433890379572645,33.062026263960426,33.29866602271419,6311548
834,2011-02-23,33.670536041259766,33.89027479995359,33.29867186045436,33.29867186045436,28541975
835,2011-02-24,33.21415710449219,33.80576003726153,32.75778084334904,33.636728990327995,14267832
836,2011-02-25,33.53531265258789,33.755049110159746,32.60565452923148,33.31557390241689,31955636
837,2011-02-28,33.45079040527344,35.29320288489443,33.028218630470526,33.90716654650142,128195783
838,2011-03-01,33.636722564697266,33.839557948190446,33.12963639856308,33.636722564697266,22095525
839,2011-03-03,33.569114685058594,34.110007563407216,33.315571578194984,33.315571578194984,12055696
840,2011-03-04,33.46769714355469,33.78885358119419,33.349378402012924,33.56911484530406,5797710
841,2011-03-07,33.146549224853516,33.433899051686815,32.487337478552966,33.433899051686815,6845096
842,2011-03-08,33.11273193359375,33.43388601372267,32.35210276311015,33.12963296997012,8299919
843,2011-03-09,33.146549224853516,33.298674659753736,32.9944237899533,33.129645889286955,4984092
844,2011-03-10,33.26486587524414,33.433894623322836,32.893001712431364,33.12964150122171,4963678
845,2011-03-11,33.146549224853516,33.33248133088686,32.960617118820174,32.960617118820174,6148250
846,2011-03-14,33.40008544921875,33.50150314897205,33.01132027486321,33.01132027486321,4743614
847,2011-03-15,33.045127868652344,33.214156620523724,32.808488074552244,33.078934536066285,7316083
848,2011-03-16,33.33247756958008,33.46769965365498,33.12964215086855,33.1465454845277,3548194
849,2011-03-17,33.24797058105469,33.315581638114246,33.06203845469115,33.06203845469115,4312518
850,2011-03-18,33.11273193359375,33.467690379073936,32.994410923368,33.29866167452202,7614611
851,2011-03-21,32.92680740356445,33.16344718534388,32.876097405083755,33.062029480981536,3473055
852,2011-03-22,32.90991973876953,33.095851903187466,32.7239875743516,33.095851903187466,3536038
853,2011-03-23,32.94370651245117,33.24795729392905,32.82538549043269,32.90989985113196,5655111
854,2011-03-24,33.11273193359375,33.1972462858697,32.842285547790986,33.12963296997012,7807585
855,2011-03-25,33.180355072021484,33.26486945515614,32.97751963545858,33.19725840716829,8602591
856,2011-03-28,33.50150680541992,33.60292451624223,33.095838254729884,33.14654596384144,11509824
857,2011-03-29,33.73814392089844,33.92407599386233,33.38318310753083,33.501504142853044,8985339
858,2011-03-30,34.1438102722168,34.26212899948566,33.75504284450811,33.805752835565094,4832583
859,2011-03-31,34.44807434082031,34.769228571045126,33.90718131642092,34.1438234474704,15647437
860,2011-04-01,35.44533920288086,35.665077969143624,34.26213786832529,34.26213786832529,22114974
861,2011-04-04,35.800289154052734,36.25666758965631,35.2255919966028,35.2255919966028,10060811
862,2011-04-05,35.563655853271484,35.918616668240574,35.20869503830239,35.66507355649108,7752278
863,2011-04-06,35.512943267822266,36.13835048160894,35.37772120178135,35.4960422290163,5371783
864,2011-04-07,35.47914123535156,36.07074182530946,35.29320916284499,35.512945607789746,5888794
865,2011-04-08,35.46224594116211,35.64817805581445,35.022770659056455,35.51295365761296,3282029
866,2011-04-11,35.24250030517578,35.47914007489912,35.02276157481923,35.17488697731288,2761151
867,2011-04-13,35.58055114746094,35.76648088665896,34.83682302027479,34.85372634909239,5725109
868,2011-04-15,35.512943267822266,35.73268199088733,35.37772120178135,35.512943267822266,2726721
869,2011-04-18,35.2255973815918,35.884808995106035,35.10727634905893,35.49604381838196,3846832
870,2011-04-19,34.97205352783203,35.41152869162724,34.819928126833396,35.41152869162724,2130742
871,2011-04-20,35.24250030517578,35.41152903963516,34.853732840359854,35.41152903963516,3816903
872,2011-04-21,35.36082077026367,35.496045139992994,35.09037432340408,35.242502025924445,3804886
873,2011-04-25,35.34391784667969,35.63126762965722,35.15798806162265,35.15798806162265,1583736
874,2011-04-26,35.2593994140625,35.54674916395039,34.85373093209046,35.49604146342844,4390914
875,2011-04-27,35.276302337646484,35.49604105343409,35.073469245302675,35.327012330181525,2846797
876,2011-04-28,35.174896240234375,35.32702397538813,35.0396741340972,35.20870291306844,5158203
877,2011-04-29,35.34391784667969,35.665074295630724,35.03966702331447,35.17488910201033,3615042
878,2011-05-02,35.96932601928711,36.104550393966626,35.15798894160653,35.15798894160653,5731198
879,2011-05-03,35.15798568725586,36.00312935352654,35.0227613250932,35.8341006202724,3804669
880,2011-05-04,35.2593994140625,35.360817107705216,34.66779887584528,35.03966298833563,4044546
881,2011-05-05,34.43117141723633,35.25941200805243,34.076210509000965,35.15799657078487,5204752
882,2011-05-06,34.85374069213867,35.03967280045018,34.44807209656777,34.515683147063015,2973311
883,2011-05-09,34.718509674072266,35.09037150258711,34.650898640942195,34.87063507176465,3424009
884,2011-05-10,34.600196838378906,35.05657543210436,34.48187807553856,34.66780788751617,1276536
885,2011-05-11,35.20869827270508,35.32701931943053,34.53258324592932,34.53258324592932,5173641
886,2011-05-12,34.2790412902832,35.20869948408543,34.21143024379927,35.20869948408543,2199955
887,2011-05-13,34.262142181396484,34.71852081350148,34.160724452862084,34.24523884454082,3389298
888,2011-05-16,34.414268493652344,34.54949289929989,34.24523970604265,34.3466574371284,2643860
889,2011-05-17,34.31284713745117,34.65090465436796,34.2621371343541,34.4142625584468,2042475
890,2011-05-18,34.262142181396484,34.78613186832454,34.177627789717754,34.41426762789828,3314783
891,2011-05-19,33.4169921875,34.46497137077391,33.24796343488158,34.27903928437381,2532955
892,2011-05-20,34.1438102722168,34.34664335864859,33.247956689530554,33.34937437904581,1959647
893,2011-05-23,33.670536041259766,33.90717584149992,33.467700616711504,33.90717584149992,1694918
894,2011-05-24,33.40008544921875,34.279035790282066,33.26486337794698,33.788852916173234,9876185
895,2011-05-25,32.80847930908203,33.619818476857965,32.60564623658697,33.46769080673847,5753045
896,2011-05-26,32.30139923095703,33.09583521814215,32.115467160275514,32.96061085191969,4935316
897,2011-05-27,33.011322021484375,33.112739726603664,32.35211037710763,32.35211037710763,4500032
898,2011-05-30,33.46769714355469,33.55221151291266,32.84229218586508,33.12963966612279,8167114
899,2011-05-31,34.16071319580078,34.27903422220024,33.46769495388722,33.5353082790291,7467651
900,2011-06-01,34.02550506591797,34.22834053921755,33.75505853238513,33.991698389501444,1794961
901,2011-06-02,33.552215576171875,34.21142957107577,33.46770119657899,33.80576100754979,4461069
902,2011-06-03,34.1438102722168,34.448061048163844,33.5522074654776,33.5522074654776,5649415
903,2011-06-06,34.31284713745117,34.39736151668037,33.7043431484811,34.07620504153001,4910297
904,2011-06-07,34.29594039916992,34.380454770010964,34.09310499211182,34.19452269564087,6516069
905,2011-06-08,34.262142181396484,34.312852191963486,33.92408461468156,33.99169566950462,14162904
906,2011-06-09,34.31284713745117,34.43116589281249,34.110011710261396,34.143818378992776,6989160
907,2011-06-10,34.21141815185547,34.41425121961641,33.974778426501786,34.31283583203519,7661567
908,2011-06-13,34.667808532714844,34.81993626185416,33.99169344356035,34.143821172699674,2849421
909,2011-06-14,35.05656814575195,35.15798584467832,34.53257861179815,34.53257861179815,4458752
910,2011-06-15,34.414268493652344,35.10728698137201,34.262143043323555,35.07348259940987,2533103
911,2011-06-16,34.481868743896484,34.650897467296,34.09310130451833,34.3466443896176,2472762
912,2011-06-17,34.718509674072266,34.819927370066814,34.329742221526324,34.34664555295856,2524363
913,2011-06-20,34.464969635009766,35.05657023937939,33.4846015436378,34.49877400827145,6194464
914,2011-06-21,34.262142181396484,34.63400642182275,33.940987951537224,34.41426762789828,5126564
915,2011-06-22,34.58329391479492,34.61710058606586,34.16072198690542,34.26213970811879,2408781
916,2011-06-23,34.56639099121094,34.75232079528746,34.41426327136752,34.498777652347506,3746535
917,2011-06-24,35.0396614074707,35.20869012504965,34.41425423538912,34.481867556499665,5675164
918,2011-06-27,36.6285400390625,36.96659753746237,34.56638838178361,34.56638838178361,29869389
919,2011-06-28,36.882083892822266,37.152528062815406,36.54402638773165,36.9834993102701,13872282
920,2011-06-29,37.220130920410156,37.35535296734159,36.81446019441877,36.94968453394875,13356359
921,2011-06-30,37.01730728149414,37.693422315486785,36.527124340369326,37.1863360399923,30432762
922,2011-07-01,37.270851135253906,37.43987989699929,36.98350132324703,37.186336754381216,23953730
923,2011-07-04,37.33845520019531,37.659609328944924,37.08491210498264,37.304650829726285,5307022
924,2011-07-05,37.05111312866211,37.30465626078729,36.510220196422054,37.186335215422524,10665833
925,2011-07-06,36.865177154541016,37.084913595517534,36.69614841760555,36.93278819079541,3270036
926,2011-07-07,37.169429779052734,37.28775081772503,36.66234354348416,37.017304366901975,5856910
927,2011-07-08,36.91588592529297,37.43987548345376,36.797567181578614,36.93278925799474,12625687
928,2011-07-11,36.51021957397461,36.78066603548391,35.935519983542655,36.6961516595497,2848918
929,2011-07-12,36.57783126831055,36.848277734641364,36.0200350016409,36.4088025134287,2954427
930,2011-07-13,37.25395584106445,37.62582011420332,36.577840648157284,36.611647324842565,3819442
931,2011-07-14,36.882083892822266,37.28775244041116,36.61163743022993,37.017305977818836,10479376
932,2011-07-15,37.270851135253906,37.93006284754103,36.62854275766117,36.62854275766117,8242815
933,2011-07-18,36.96659469604492,37.49058194420942,36.865176995800546,37.33845654014234,2085379
934,2011-07-19,37.1356201171875,37.304648838306086,36.71304831439104,36.7468526830555,2972184
935,2011-07-20,36.89897918701172,37.338454333701456,36.797563785359245,37.068007913230936,4177419
936,2011-07-21,36.51021957397461,37.01730582957986,36.222869778758636,36.848277077711444,3008285
937,2011-07-22,37.034210205078125,37.237043337466524,36.290484134455525,36.5102206010261,3369044
938,2011-07-25,36.67924499511719,37.017302468156096,36.27357648599029,36.983495803812616,7429567
939,2011-07-26,36.84827423095703,37.13562400397348,36.25667364512233,36.510216753337204,5770592
940,2011-07-27,36.222869873046875,36.898984882280466,36.003133412085624,36.729956129972074,7214188
941,2011-07-28,35.68197250366211,36.17215765837269,35.0396642419432,35.867904566559346,13905358
942,2011-07-29,35.52983856201172,36.39188534266557,34.60018076363173,35.15797681821873,9768024
943,2011-08-01,36.32428741455078,36.74685929336272,35.529851365344676,35.529851365344676,4672455
944,2011-08-02,36.49332046508789,36.61164152213344,36.087651872159405,36.3073883579875,3239197
945,2011-08-03,35.37772750854492,36.39190006244423,34.85373789717709,36.02003587564145,12800281
946,2011-08-04,35.32701873779297,36.13835583952602,35.09037664823823,35.69888062083761,6939466
947,2011-08-05,34.58329391479492,35.05657584959082,33.85647111586476,33.97479217271359,12075758
948,2011-08-08,34.633995056152344,35.107274577199554,33.26486190173877,33.31556960306566,13716718
949,2011-08-09,34.44807434082031,35.056578420119735,33.46770602067136,33.46770602067136,7228990
950,2011-08-10,35.00585174560547,35.29320145789254,34.498765636344864,34.66779433943173,5126905
951,2011-08-11,34.81992721557617,35.242499036512825,34.58328516177256,34.60018849312979,6299073
952,2011-08-12,35.02275848388672,35.360815922970225,34.81992539599586,35.07346847530849,6421148
953,2011-08-16,35.02275848388672,35.46223361321502,34.85372976434497,35.174883872954545,4242848
954,2011-08-17,34.87064743041992,35.394637134935444,34.718521978812106,34.718521978812106,7430913
955,2011-08-18,34.70161056518555,35.10727910592723,34.36355306580096,34.98896035670211,5110388
956,2011-08-19,34.16071319580078,34.66779937877185,33.65362701282971,33.805754701800105,5245806
957,2011-08-22,34.887535095214844,35.02275714865345,33.72123743336129,34.14380921610523,3059716
958,2011-08-23,34.21141815185547,35.29320139104268,34.14380712926849,34.9382406567129,2837432
959,2011-08-24,34.49876022338867,34.73540220465928,33.907159855408466,34.617081214023976,6888368
960,2011-08-25,33.704341888427734,34.65090335892693,33.467699801353554,34.498775647922336,13758009
961,2011-08-26,32.94370651245117,33.80575345010349,32.65635676903415,33.70433575874461,9286925
962,2011-08-29,33.788848876953125,33.85645990450658,32.791577623294586,32.85919094344672,6345123
963,2011-08-30,33.873374938964844,34.177625814383916,33.55221843506757,34.143821435225945,3821904
964,2011-09-02,33.58601760864258,35.496043699330336,33.24796013693844,34.887539791743094,8166250
965,2011-09-05,32.8422966003418,33.63673040353068,32.690171173569404,33.51841164608517,7422597
966,2011-09-06,32.65394592285156,33.18476551625142,32.27723464431429,33.18476551625142,14848826
967,2011-09-07,33.1505012512207,33.47584137689304,32.739545180767166,32.7737924876721,11526455
968,2011-09-08,32.945037841796875,33.492978718850075,32.65394258157836,33.42448639952868,7049237
969,2011-09-09,32.91078567504883,33.20188089240593,32.68818508940992,32.91078567504883,6782680
970,2011-09-12,32.31148147583008,32.77380873584766,32.02038619026607,32.551205775568626,5271294
971,2011-09-13,32.3970832824707,32.653931131725734,32.27722002382585,32.48269923222238,4033213
972,2011-09-14,32.5169563293457,32.653940961190884,32.037505472923606,32.55120132606601,4248247
973,2011-09-15,32.876548767089844,33.013535751411176,32.15737580871216,32.60257944341215,8283475
974,2011-09-16,34.12652587890625,34.3320050869834,32.79091567136734,33.013518533864456,6853575
975,2011-09-19,33.54433822631836,34.33200543529696,33.40735131205005,33.69844647269908,3721222
976,2011-09-20,33.8354377746582,34.212148960503015,33.47585024680302,33.47585024680302,4399666
977,2011-09-21,33.98955154418945,34.14366216851808,33.61284261995161,33.664211279739725,2182138
978,2011-09-22,32.962158203125,33.71558066078328,32.77380491119245,33.69845700083977,3792171
979,2011-09-23,32.8936653137207,33.28750019564347,32.43134043817917,32.70530970258216,3612112
980,2011-09-26,32.61968994140625,33.03064843528404,32.37996570163202,32.89366149649754,1880644
981,2011-09-27,33.0991325378418,33.32173306477269,32.72242145267137,33.0306402466693,1273121
982,2011-09-28,33.3388671875,33.424483158971654,32.842295017460785,33.15051158576599,4398260
983,2011-09-29,33.373111724853516,33.886807510888765,32.927908245793304,33.15050882408257,9460952
984,2011-09-30,33.7155647277832,33.93816523440822,33.21899043649815,33.21899043649815,6946805
985,2011-10-03,33.3388671875,33.612838760705664,32.94503464772314,33.54434644802471,7517061
986,2011-10-04,32.825164794921875,33.578584728721545,32.73954884057006,33.15050495696248,2740436
987,2011-10-05,32.84229278564453,33.23612529865828,32.70530584710979,32.89366143604399,3503641
988,2011-10-07,33.30462646484375,33.85256971975786,33.047778499568196,33.18476547453789,4435678
989,2011-10-10,33.57859420776367,33.698457506685486,33.082021996839984,33.082021996839984,8326437
990,2011-10-11,33.80118942260742,33.921050371661686,33.390230961617,33.73269479745466,5044978
991,2011-10-12,33.938167572021484,34.177891747009724,33.5957038013294,34.14364676342917,4905765
992,2011-10-13,34.02378845214844,34.212144017859025,33.66420097624302,33.93817249705102,3531871
993,2011-10-14,33.869686126708984,34.26351866010898,33.749822839596725,33.81831515116866,5039179
994,2011-10-17,33.51008987426758,33.97241692150301,33.32173432456124,33.83543001149785,1605713
995,2011-10-18,33.61283493041992,33.80119051069023,33.21900011303988,33.21900011303988,2025955
996,2011-10-19,34.22926712036133,34.41762268302882,33.7155713980762,33.90392463826231,5145909
997,2011-10-20,33.90392303466797,34.212141846949685,33.80118575305534,33.938170343526366,2881549
998,2011-10-21,33.90392303466797,34.28063414218519,33.64707518567385,33.81830708500326,2127672
999,2011-10-24,34.50324249267578,34.67447441924029,34.28063959465293,34.33201056611127,3334756
1000,2011-10-25,35.58200454711914,35.87309976637418,34.45187330866312,34.52036561834614,7605862
1001,2011-10-28,35.958717346191406,36.9861090049418,35.35940554525367,36.12994928931647,8504582
1002,2011-10-31,35.907344818115234,36.16419272170377,35.41077266900709,35.958715792321996,4561310
1003,2011-11-01,35.49637985229492,36.010075532343585,35.27377931993298,35.70185905330687,2155435
1004,2011-11-02,35.308040618896484,35.599135901081326,35.068316321940756,35.273795617892674,2429706
1005,2011-11-03,35.65049743652344,35.80460571643667,35.29090990173803,35.44502050413306,2676760
1006,2011-11-04,35.56489181518555,35.95872678119845,35.41078349043375,35.95872678119845,2070811
1007,2011-11-08,35.56489181518555,35.61626280509113,35.41078349043375,35.56489181518555,923114
1008,2011-11-09,35.46214294433594,35.83885414917257,35.41077429025907,35.6162535515303,3342820
1009,2011-11-11,36.11281967163086,36.215559285049494,35.27378375326141,35.44501566813197,7747315
1010,2011-11-14,36.07857894897461,36.64364576473888,35.804607370647865,36.232687236007806,8136060
1011,2011-11-15,35.47926330566406,36.18131467352829,35.35940234979756,35.633371576053364,2602442
1012,2011-11-16,35.68473815917969,36.07857061534849,35.17104243940401,35.17104243940401,5559879
1013,2011-11-17,35.32515335083008,36.07857333207078,35.205290078197486,35.44501662346268,4564324
1014,2011-11-18,34.57172775268555,35.445010864675645,33.68132098703267,35.27377897301018,6971425
1015,2011-11-21,33.921058654785156,34.58886515572432,33.69845803612683,34.07516695404723,5725408
1016,2011-11-22,33.52722930908203,34.075170239566425,33.25325768259868,34.075170239566425,5742603
1017,2011-11-23,32.55120086669922,33.458731587932796,32.24298428815616,33.338868294898305,4916261
1018,2011-11-24,32.636810302734375,33.04776643262373,32.41420974310141,32.84228952891979,10127464
1019,2011-11-25,33.01352310180664,33.2874946429907,32.46558001943852,32.75667521741188,7728058
1020,2011-11-28,33.25325012207031,33.4758507115808,32.94503356390475,33.25325012207031,5436096
1021,2011-11-29,32.602569580078125,33.49297425761934,32.53407494739806,33.35598963722278,5379923
1022,2011-11-30,33.938167572021484,34.21213905307137,32.63680477889534,32.6881757379878,13613461
1023,2011-12-01,34.246395111083984,34.93132282750713,34.07516085949652,34.246395111083984,4222484
1024,2011-12-02,35.410770416259766,35.616249655051206,34.21214694243345,34.2635155908905,5707744
1025,2011-12-05,35.15392303466797,35.42789458283685,34.87995148649909,34.99981476459849,2957969
1026,2011-12-07,35.32515335083008,35.80460179639738,34.879949895671,34.948442198968955,5975381
1027,2011-12-08,34.04090881347656,35.4107639624723,33.90392190508827,35.25665572270652,5809203
1028,2011-12-09,33.749820709228516,33.81831301647705,33.25324857857451,33.40735685050414,4296964
1029,2011-12-12,33.08201599121094,34.04091524106301,32.7737994534821,33.90392830680892,8160604
1030,2011-12-13,33.938167572021484,34.21213905307137,32.73954437459918,33.01351585564907,3981949
1031,2011-12-14,32.996395111083984,34.07515515485888,32.87653185178398,33.88680192236071,5776327
1032,2011-12-15,34.02378845214844,34.366252272538084,32.499824915910786,32.516948571426546,12973287
1033,2011-12-16,33.59571838378906,34.69160246118378,33.0820225047776,33.98955096203835,12589918
1034,2011-12-19,33.95530700683594,34.19503129324349,32.962160216744415,33.08202352118927,4820722
1035,2011-12-20,33.40735626220703,34.05803897581395,33.13338471555578,34.05803897581395,6670657
1036,2011-12-21,33.52722930908203,33.852569599445,33.21901035835739,33.732706287082806,10259801
1037,2011-12-22,34.468997955322266,34.58886124256672,33.39023533756768,33.47585130774748,3456402
1038,2011-12-23,34.67447280883789,34.914197030398256,34.09228242757217,34.41762493092003,3249611
1039,2011-12-26,34.5374870300293,34.623102992184954,34.31488645741724,34.45187106787364,1273482
1040,2011-12-27,33.886810302734375,34.5203670975526,33.27037484420924,34.503245761259514,4187065
1041,2011-12-28,34.31488800048828,34.57173589850518,33.69845258075138,33.97242413646575,3375709
1042,2011-12-29,34.246395111083984,34.41762704018977,33.97242356001839,34.246395111083984,2924882
1043,2011-12-30,34.280643463134766,34.52036772288101,34.023795544303375,34.24639846744639,2087779
1044,2012-01-02,34.246395111083984,34.33201107563688,33.74982065869186,34.12653183171726,1861469
1045,2012-01-03,34.55460739135742,34.708715644043416,34.24639088598544,34.36625182808282,3372939
1046,2012-01-04,34.76009750366211,35.03406678430682,34.0237986751036,34.520370899374804,3739279
1047,2012-01-05,34.69160461425781,35.01694721580924,34.46900398186369,34.742975598836466,5389056
1048,2012-01-06,34.16078186035156,34.69159902476364,33.852562969986444,34.65735402971098,7340405
1049,2012-01-09,34.725833892822266,34.86281846888662,33.938166774249645,33.938166774249645,2368495
1050,2012-01-10,35.136802673339844,35.37652692954358,34.60598318443609,34.60598318443609,3215986
1051,2012-01-11,34.31488800048828,35.17104766054461,34.21214837678518,35.17104766054461,4377469
1052,2012-01-12,34.43475341796875,34.725848669071176,34.058044512257275,34.725848669071176,4082544
1053,2012-01-13,34.9141960144043,34.99981197121885,34.417623929376184,34.45186891861312,5766505
1054,2012-01-16,34.29775619506836,34.91419146836584,34.160771610993876,34.52035672480967,4899595
1055,2012-01-17,34.41762924194336,34.67447715203303,34.280642296406434,34.41762924194336,10428799
1056,2012-01-18,33.938167572021484,34.67446607249812,33.6641960909716,34.53747917073264,6295415
1057,2012-01-19,34.22926712036133,34.65734688893226,33.93817194874054,34.0922802009298,8276461
1058,2012-01-20,34.74296951293945,34.99981742339417,34.21215003350333,34.24639735055669,6881600
1059,2012-01-23,34.58885192871094,35.359395452842314,34.468988673742466,34.93131571721377,18551268
1060,2012-01-24,34.43475341796875,34.76009598890041,34.26352146378662,34.52036939505981,10219894
1061,2012-01-25,34.5374870300293,34.760089925122976,34.092283562323566,34.623102992184954,13171474
1062,2012-01-27,35.32515335083008,35.94158872547485,34.64022567288735,34.760088945519946,9816649
1063,2012-01-30,34.84571075439453,35.44502257319371,34.67447880616619,34.9313267285087,4243234
1064,2012-01-31,35.65049743652344,35.89022168555311,34.794337745359044,34.931324689434426,10322025
1065,2012-02-01,35.25666427612305,35.75323642360828,35.15392465052706,35.75323642360828,10757718
1066,2012-02-02,35.992950439453125,36.31829055931339,35.15391466008262,35.342270199732596,11556658
1067,2012-02-03,36.62651824951172,37.088845384418455,36.078575150546826,36.14706745729702,11926606
1068,2012-02-06,37.32856750488281,37.49979942330004,36.42103694378256,36.8833640525017,9084488
1069,2012-02-07,36.900482177734375,37.75664164148866,36.59226569977531,37.499793802362376,6079363
1070,2012-02-08,36.883365631103516,37.92788084265002,36.352546196794805,37.19158449093517,11508450
1071,2012-02-09,37.26007080078125,37.84225879013437,36.951851990548704,37.68815054625873,11499785
1072,2012-02-10,36.76350021362305,37.41418052347485,36.30117314124111,36.78062154613387,8590813
1073,2012-02-13,37.83311080932617,38.12639160874827,36.69449440087232,36.69449440087232,15608851
1074,2012-02-14,37.74684524536133,38.04012599210039,37.522573384856514,37.78134968847845,5735198
1075,2012-02-15,38.19540023803711,39.023486007221116,37.71235196095264,37.7813585234048,15930040
1076,2012-02-16,38.19540023803711,38.730205191900225,37.695099735359754,38.0573871131328,3862429
1077,2012-02-17,38.540435791015625,39.16149953938249,38.29891164996168,38.64394680573,8544515
1078,2012-02-21,38.143638610839844,38.643939017895505,38.04012761698582,38.48867369707395,6934289
1079,2012-02-22,37.936614990234375,38.88546143653717,37.85035622238866,38.07463042273881,5872252
1080,2012-02-23,38.86821746826172,39.3685202999362,37.815862149022,37.815862149022,18016976
1081,2012-02-24,39.43751907348633,39.74805440464607,38.91996876792311,39.006227542170144,10958004
1082,2012-02-27,38.48867416381836,39.679044757777625,38.33340884111393,39.679044757777625,11266052
1083,2012-02-28,38.57493591308594,39.12699069640351,38.21264857220679,38.64394246851074,9416477
1084,2012-02-29,38.98897933959961,39.29951002294103,38.64394420703392,38.73020299017534,7991077
1085,2012-03-01,38.816463470458984,39.196003068843254,38.4714283228076,38.59219156045332,2777389
1086,2012-03-02,38.73020935058594,38.98898574250737,38.40242638880272,38.764713805476646,3172662
1087,2012-03-05,38.0573844909668,38.76470697218525,37.66059268934707,38.60943929246667,3649302
1088,2012-03-06,38.31616973876953,38.57494614519303,37.81586915433471,38.05739333234603,4557989
1089,2012-03-07,37.47083282470703,38.05739219373417,36.849768999887836,37.95388116627768,15488701
1090,2012-03-09,38.00563430786133,38.21265635622582,37.643349233102896,37.643349233102896,3852720
1091,2012-03-12,38.24715805053711,38.59219321296283,37.902122888111386,38.29891238893319,5124092
1092,2012-03-13,38.419681549072266,38.695707849590306,37.953883072088416,38.419681549072266,9731037
1093,2012-03-14,38.85096740722656,39.12699364976061,38.48868003900149,38.730204171178436,4398722
1094,2012-03-15,38.07463836669922,39.09249157166152,37.86761634470854,38.74745642828994,4513645
1095,2012-03-16,37.194793701171875,38.64394065683139,37.005023927710965,38.1263880055302,3682825
1096,2012-03-19,37.21205139160156,37.41907107858711,36.366713398339286,37.33281229069662,3294232
1097,2012-03-20,37.074031829833984,37.539830168933236,36.74624894005853,37.21204727915778,3413743
1098,2012-03-21,37.5225830078125,37.74685492583358,36.81526046186377,37.05678460586788,3430274
1099,2012-03-22,36.659996032714844,37.505331728015086,36.332210750526215,37.2638075779178,3948023
1100,2012-03-23,37.160301208496094,37.332818814423675,36.47023078478578,36.78076153948751,3647743
1101,2012-03-26,36.55648422241211,37.09128919027909,36.31496007754557,36.91877160967164,4778733
